year,week,player,player_position,match_player,nfl_name,nfl_team,nfl_position,gsis_id,yahoo_id,match_method
2025,10,Derrick Henry,RB,derrick henry,Derrick Henry,BAL,RB,00-0032764,29279,exact_week_normalized
2025,10,Drake London,,drake london,Drake London,ATL,WR,00-0037238,33963,exact_week_normalized
2025,10,Drake Maye,QB,drake maye,Drake Maye,NE,QB,00-0039851,40881,exact_week_normalized
2025,10,Eddy Pineiro,K,eddy pineiro,Eddy Pineiro,SF,K,00-0034173,31482,exact_week_normalized
2025,10,Emeka Egbuka,WR,emeka egbuka,Emeka Egbuka,TB,WR,00-0040129,,exact_week_normalized
2025,10,Evan Engram,,evan engram,Evan Engram,DEN,TE,00-0033881,30136,exact_week_normalized
2025,10,Evan McPherson,,evan mcpherson,Evan McPherson,CIN,K,00-0036854,33537,inferred_between_same_team
2025,10,Garrett Wilson,WR,garrett wilson,Garrett Wilson,NYJ,WR,00-0037740,33965,exact_week_normalized
2025,10,George Kittle,TE,george kittle,George Kittle,SF,TE,00-0033288,30259,exact_week_normalized
2025,10,George Pickens,,george pickens,George Pickens,DAL,WR,00-0037247,34007,inferred_between_same_team
2025,10,Harrison Butker,,harrison butker,Harrison Butker,KC,K,00-0033303,30346,inferred_between_same_team
2025,10,Hunter Henry,TE,hunter henry,Hunter Henry,NE,TE,00-0033090,29269,exact_week_normalized
2025,10,Isiah Pacheco,,isiah pacheco,Isiah Pacheco,KC,RB,00-0037197,34207,inferred_between_same_team
2025,10,J.J. McCarthy,QB,j j mccarthy,J.J. McCarthy,MIN,QB,00-0039923,40905,exact_week_normalized
2025,10,J.K. Dobbins,,j k dobbins,J.K. Dobbins,DEN,RB,00-0036158,32725,exact_week_normalized
2025,10,Ja'Marr Chase,,ja marr chase,Ja'Marr Chase,CIN,WR,00-0036900,33393,inferred_between_same_team
2025,10,Jacory Croskey-Merritt,RB,jacory croskey merritt,Jacory Croskey-Merritt,WAS,RB,00-0040242,,exact_week_normalized
2025,10,Jahmyr Gibbs,RB,jahmyr gibbs,Jahmyr Gibbs,DET,RB,00-0039139,40059,exact_week_normalized
2025,10,Jake Bates,K,jake bates,Jake Bates,DET,K,00-0039172,40835,exact_week_normalized
2025,10,Jake Ferguson,,jake ferguson,Jake Ferguson,DAL,TE,00-0038041,34085,inferred_between_same_team
2025,10,Jakobi Meyers,,jakobi meyers,Jakobi Meyers,JAX,WR,00-0034960,32231,exact_week_normalized
2025,10,Jalen Hurts,QB,jalen hurts,Jalen Hurts,PHI,QB,00-0036389,32723,exact_week_normalized
2025,10,James Cook III,RB,james cook,James Cook,BUF,RB,00-0037248,34019,exact_week_normalized
2025,10,Jameson Williams,WR,jameson williams,Jameson Williams,DET,WR,00-0037240,33967,exact_week_normalized
2025,10,Jared Goff,,jared goff,Jared Goff,DET,QB,00-0033106,29235,exact_week_normalized
2025,10,Jason Myers,K,jason myers,Jason Myers,SEA,K,00-0031492,28378,exact_week_normalized
2025,10,Jauan Jennings,WR,jauan jennings,Jauan Jennings,SF,WR,00-0036259,32887,exact_week_normalized
2025,10,Javonte Williams,,javonte williams,Javonte Williams,DAL,RB,00-0036997,33423,inferred_between_same_team
2025,10,Jaxon Smith-Njigba,,jaxon smith njigba,Jaxon Smith-Njigba,SEA,WR,00-0038543,40041,exact_week_normalized
2025,10,Jaxson Dart,,jaxson dart,Jaxson Dart,NYG,QB,00-0040691,,exact_week_normalized
2025,10,Jayden Daniels,,jayden daniels,Jayden Daniels,WAS,QB,00-0039910,40896,exact_week_normalized
2025,10,Jaylen Waddle,WR,jaylen waddle,Jaylen Waddle,MIA,WR,00-0036613,33394,exact_week_normalized
2025,10,Jaylen Warren,RB,jaylen warren,Jaylen Warren,PIT,RB,00-0037228,34447,exact_week_normalized
2025,10,Jerry Jeudy,,jerry jeudy,Jerry Jeudy,CLE,WR,00-0036407,32685,exact_week_normalized
2025,10,Joe Burrow,,joe burrow,Joe Burrow,CIN,QB,00-0036442,32671,inferred_between_same_team
2025,10,Jonathan Taylor,RB,jonathan taylor,Jonathan Taylor,IND,RB,00-0036223,32711,exact_week_normalized
2025,10,Jordan Addison,WR,jordan addison,Jordan Addison,MIN,WR,00-0038994,40042,exact_week_normalized
2025,10,Jordan Love,QB,jordan love,Jordan Love,GB,QB,00-0036264,32696,exact_week_normalized
2025,10,Jordan Mason,RB,jordan mason,Jordan Mason,MIN,RB,00-0037525,34320,exact_week_normalized
2025,10,Josh Allen,QB,josh allen,Josh Allen,BUF,QB,00-0034857,30977,exact_week_normalized
2025,10,Josh Downs,,josh downs,Josh Downs,IND,WR,00-0038997,40126,exact_week_normalized
2025,10,Josh Jacobs,RB,josh jacobs,Josh Jacobs,GB,RB,00-0035700,31856,exact_week_normalized
2025,10,Joshua Karty,K,joshua karty,Joshua Karty,LA,K,00-0039750,41081,exact_week_normalized
2025,10,Justin Herbert,QB,justin herbert,Justin Herbert,LAC,QB,00-0036355,32676,exact_week_normalized
2025,10,Justin Jefferson,WR,justin jefferson,Justin Jefferson,MIN,WR,00-0036322,32692,exact_week_normalized
2025,10,Juwan Johnson,TE,juwan johnson,Juwan Johnson,NO,TE,00-0036040,33113,exact_week_normalized
2025,10,Ka'imi Fairbairn,,ka imi fairbairn,Ka'imi Fairbairn,HOU,K,00-0032726,29792,exact_week_normalized
2025,10,Kareem Hunt,,kareem hunt,Kareem Hunt,KC,RB,00-0033923,30199,inferred_between_same_team
2025,10,Kayshon Boutte,,kayshon boutte,Kayshon Boutte,NE,WR,00-0038608,40224,exact_week_normalized
2025,10,Keenan Allen,,keenan allen,Keenan Allen,LAC,WR,00-0030279,26699,exact_week_normalized
2025,10,Kenneth Walker III,RB,kenneth walker,Kenneth Walker III,SEA,RB,00-0038134,33996,exact_week_normalized
2025,10,Kenny Gainwell,,kenneth gainwell,Kenneth Gainwell,PIT,RB,00-0036919,33538,exact_week_normalized
2025,10,Keon Coleman,,keon coleman,Keon Coleman,BUF,WR,00-0039901,40911,exact_week_normalized
2025,10,Khalil Shakir,WR,khalil shakir,Khalil Shakir,BUF,WR,00-0037261,34104,exact_week_normalized
2025,10,Kimani Vidal,,kimani vidal,Kimani Vidal,LAC,RB,00-0039391,41052,exact_week_normalized
2025,10,Kyle Monangai,,kyle monangai,Kyle Monangai,CHI,RB,00-0040236,,exact_week_normalized
2025,10,Kyle Pitts Sr.,TE,kyle pitts,Kyle Pitts,ATL,TE,00-0036970,33392,exact_week_normalized
2025,10,Kyler Murray,,kyler murray,Kyler Murray,ARI,QB,00-0035228,31833,exact_week_normalized
2025,10,Kyren Williams,RB,kyren williams,Kyren Williams,LA,RB,00-0037840,34120,exact_week_normalized
2025,10,Ladd McConkey,WR,ladd mcconkey,Ladd McConkey,LAC,WR,00-0039915,40908,exact_week_normalized
2025,10,Lamar Jackson,QB,lamar jackson,Lamar Jackson,BAL,QB,00-0034796,31002,exact_week_normalized
2025,10,Marcus Mariota,QB,marcus mariota,Marcus Mariota,WAS,QB,00-0032268,28390,exact_week_normalized
2025,10,Mark Andrews,,mark andrews,Mark Andrews,BAL,TE,00-0034753,31056,exact_week_normalized
2025,10,Marvin Harrison Jr.,WR,marvin harrison,Marvin Harrison Jr.,ARI,WR,00-0039849,40893,exact_week_normalized
2025,10,Marvin Mims Jr.,,marvin mims,Marvin Mims Jr.,DEN,WR,00-0038976,40090,exact_week_normalized
2025,10,Matt Prater,K,matt prater,Matt Prater,BUF,K,00-0023853,8565,exact_week_normalized
2025,10,Matthew Golden,,matthew golden,Matthew Golden,GB,WR,00-0040667,,exact_week_normalized
2025,10,Matthew Stafford,,matthew stafford,Matthew Stafford,LA,QB,00-0026498,9265,exact_week_normalized
2025,10,Michael Badgley,K,michael badgley,,,,,,unmatched
2025,10,Michael Pittman Jr.,,michael pittman,Michael Pittman,IND,WR,00-0036252,32704,exact_week_normalized
2025,10,Mike Evans,,mike evans,Mike Evans,TB,WR,00-0031408,27535,exact_week_normalized
2025,10,Nick Chubb,,nick chubb,Nick Chubb,HOU,RB,00-0034791,31005,exact_week_normalized
2025,10,Nico Collins,WR,nico collins,Nico Collins,HOU,WR,00-0036554,33477,exact_week_normalized
2025,10,Omarion Hampton,,omarion hampton,Omarion Hampton,LAC,RB,00-0040666,,exact_week_normalized
2025,10,Oronde Gadsden,,oronde gadsden,Oronde Gadsden II,LAC,TE,00-0040189,,exact_week_normalized
2025,10,Parker Washington,,parker washington,Parker Washington,JAX,WR,00-0038606,40234,exact_week_normalized
2025,10,Patrick Mahomes,,patrick mahomes,Patrick Mahomes,KC,QB,00-0033873,30123,inferred_between_same_team
2025,10,Puka Nacua,WR,puka nacua,Puka Nacua,LA,WR,00-0039075,40168,exact_week_normalized
2025,10,Quentin Johnston,,quentin johnston,Quentin Johnston,LAC,WR,00-0038544,40051,exact_week_normalized
2025,10,Quinshon Judkins,,quinshon judkins,Quinshon Judkins,CLE,RB,00-0040784,,exact_week_normalized
2025,10,RJ Harvey,RB,rj harvey,RJ Harvey,DEN,RB,00-0040730,,exact_week_normalized
2025,10,Rachaad White,RB,rachaad white,Rachaad White,TB,RB,00-0037256,34047,exact_week_normalized
2025,10,Rashee Rice,,rashee rice,Rashee Rice,KC,WR,00-0039067,40084,inferred_between_same_team
2025,10,Rashid Shaheed,,rashid shaheed,Rashid Shaheed,SEA,WR,00-0037545,34659,exact_week_normalized
2025,10,Rhamondre Stevenson,,rhamondre stevenson,Rhamondre Stevenson,NE,RB,00-0036875,33508,exact_week_normalized
2025,10,Ricky Pearsall,,ricky pearsall,Ricky Pearsall,SF,WR,00-0039916,40892,exact_week_normalized
2025,10,Rico Dowdle,RB,rico dowdle,Rico Dowdle,CAR,RB,00-0036139,33100,exact_week_normalized
2025,10,Rome Odunze,WR,rome odunze,Rome Odunze,CHI,WR,00-0039919,40901,exact_week_normalized
2025,10,Romeo Doubs,WR,romeo doubs,Romeo Doubs,GB,WR,00-0037816,34088,exact_week_normalized
2025,10,Sam Darnold,QB,sam darnold,Sam Darnold,SEA,QB,00-0034869,30973,exact_week_normalized
2025,10,Sam LaPorta,TE,sam laporta,Sam LaPorta,DET,TE,00-0039065,40064,exact_week_normalized
2025,10,Saquon Barkley,RB,saquon barkley,Saquon Barkley,PHI,RB,00-0034844,30972,exact_week_normalized
2025,10,Stefon Diggs,WR,stefon diggs,Stefon Diggs,NE,WR,00-0031588,28534,exact_week_normalized
2025,10,T.J. Hockenson,,t j hockenson,T.J. Hockenson,MIN,TE,00-0035229,31840,exact_week_normalized
2025,10,Tank Bigsby,,tank bigsby,Tank Bigsby,PHI,RB,00-0038555,40095,exact_week_normalized
2025,10,Tee Higgins,,tee higgins,Tee Higgins,CIN,WR,00-0036410,32703,inferred_between_same_team
2025,10,Terry McLaurin,,terry mclaurin,Terry McLaurin,WAS,WR,00-0035659,31908,exact_week_normalized
2025,10,Tetairoa McMillan,,tetairoa mcmillan,Tetairoa McMillan,CAR,WR,00-0040124,,exact_week_normalized
2025,10,Theo Johnson,TE,theo johnson,Theo Johnson,NYG,TE,00-0039847,41003,exact_week_normalized
2025,10,Tony Pollard,,tony pollard,Tony Pollard,TEN,RB,00-0035261,31960,inferred_between_same_team
2025,10,Travis Etienne Jr.,,travis etienne,Travis Etienne,JAX,RB,00-0036973,33413,exact_week_normalized
2025,10,Travis Kelce,,travis kelce,Travis Kelce,KC,TE,00-0030506,26686,inferred_between_same_team
2025,10,Tre Tucker,,tre tucker,Tre Tucker,LV,WR,00-0038563,40114,exact_week_normalized
2025,10,TreVeyon Henderson,RB,treveyon henderson,TreVeyon Henderson,NE,RB,00-0040734,,exact_week_normalized
2025,10,Trey Benson,,trey benson,Trey Benson,ARI,RB,00-0039921,40958,exact_week_normalized
2025,10,Trey McBride,TE,trey mcbride,Trey McBride,ARI,TE,00-0037744,34010,exact_week_normalized
2025,10,Troy Franklin,WR,troy franklin,Troy Franklin,DEN,WR,00-0039868,41009,exact_week_normalized
2025,10,Tyjae Spears,,tyjae spears,Tyjae Spears,TEN,RB,00-0039032,40119,inferred_between_same_team
2025,10,Tyler Warren,TE,tyler warren,Tyler Warren,IND,TE,00-0040128,,exact_week_normalized
2025,10,Tyrone Tracy Jr.,,tyrone tracy,Tyrone Tracy Jr.,NYG,RB,00-0039384,41048,exact_week_normalized
2025,10,Wan'Dale Robinson,WR,wan dale robinson,Wan'Dale Robinson,NYG,WR,00-0038117,33998,exact_week_normalized
2025,10,Wil Lutz,K,wil lutz,Wil Lutz,DEN,K,00-0032569,29754,exact_week_normalized
2025,10,Will Reichard,K,will reichard,Will Reichard,MIN,K,00-0039404,41093,exact_week_normalized
2025,10,Woody Marks,RB,woody marks,Woody Marks,HOU,RB,00-0040583,,exact_week_normalized
2025,10,Xavier Legette,,xavier legette,Xavier Legette,CAR,WR,00-0039342,40890,exact_week_normalized
2025,10,Xavier Worthy,,xavier worthy,Xavier Worthy,KC,WR,00-0039894,40877,inferred_between_same_team
2025,10,Zach Charbonnet,,zach charbonnet,Zach Charbonnet,SEA,RB,00-0039165,40075,exact_week_normalized
2025,10,Zach Ertz,,zach ertz,Zach Ertz,WAS,TE,00-0030061,26658,exact_week_normalized
2025,10,Zay Flowers,,zay flowers,Zay Flowers,BAL,WR,00-0039064,40039,exact_week_normalized
2025,11,A.J. Brown,,a j brown,A.J. Brown,PHI,WR,00-0035676,31883,exact_week_normalized
2025,11,Aaron Jones Sr.,,aaron jones,Aaron Jones,MIN,RB,00-0033293,30295,exact_week_normalized
2025,11,Aaron Rodgers,QB,aaron rodgers,Aaron Rodgers,PIT,QB,00-0023459,7200,exact_week_normalized
2025,11,Alec Pierce,,alec pierce,Alec Pierce,IND,WR,00-0037664,34008,inferred_between_same_team
2025,11,Alvin Kamara,,alvin kamara,Alvin Kamara,NO,RB,00-0033906,30180,inferred_between_same_team
2025,11,Amon-Ra St. Brown,WR,amon ra st brown,Amon-Ra St. Brown,DET,WR,00-0036963,33500,exact_week_normalized
2025,11,Ashton Jeanty,RB,ashton jeanty,Ashton Jeanty,LV,RB,00-0040122,,exact_week_normalized
2025,11,Baker Mayfield,QB,baker mayfield,Baker Mayfield,TB,QB,00-0034855,30971,exact_week_normalized
2025,11,Bhayshul Tuten,RB,bhayshul tuten,Bhayshul Tuten,JAX,RB,00-0040719,,exact_week_normalized
2025,11,Bijan Robinson,RB,bijan robinson,Bijan Robinson,ATL,RB,00-0038542,40055,exact_week_normalized
2025,11,Blake Corum,,blake corum,Blake Corum,LA,RB,00-0039738,40962,exact_week_normalized
2025,11,Bo Nix,QB,bo nix,Bo Nix,DEN,QB,00-0039732,40875,exact_week_normalized
2025,11,Brandon Aubrey,,brandon aubrey,Brandon Aubrey,DAL,K,00-0037692,40819,exact_week_normalized
2025,11,Brashard Smith,,brashard smith,Brashard Smith,KC,RB,00-0040078,,exact_week_normalized
2025,11,Breece Hall,RB,breece hall,Breece Hall,NYJ,RB,00-0038120,33991,exact_week_normalized
2025,11,Brian Thomas Jr.,,brian thomas,Brian Thomas Jr.,JAX,WR,00-0039893,40883,exact_week_normalized
2025,11,Brock Bowers,TE,brock bowers,Brock Bowers,LV,TE,00-0039338,40878,exact_week_normalized
2025,11,Bucky Irving,,bucky irving,Bucky Irving,TB,RB,00-0039361,40993,exact_week_normalized
2025,11,Cade Otton,TE,cade otton,Cade Otton,TB,TE,00-0038129,34062,exact_week_normalized
2025,11,Cairo Santos,K,cairo santos,Cairo Santos,CHI,K,00-0031203,28227,exact_week_normalized
2025,11,Caleb Williams,,caleb williams,Caleb Williams,CHI,QB,00-0039918,40900,exact_week_normalized
2025,11,Calvin Ridley,,calvin ridley,Calvin Ridley,TEN,WR,00-0034837,30996,exact_week_normalized
2025,11,Cam Skattebo,,cam skattebo,Cam Skattebo,NYG,RB,00-0040715,,exact_week_normalized
2025,11,Cameron Dicker,K,cameron dicker,Cameron Dicker,LAC,K,00-0037224,34344,exact_week_normalized
2025,11,CeeDee Lamb,,ceedee lamb,CeeDee Lamb,DAL,WR,00-0036358,32687,exact_week_normalized
2025,11,Chase Brown,RB,chase brown,Chase Brown,CIN,RB,00-0038597,40196,exact_week_normalized
2025,11,Chase McLaughlin,K,chase mclaughlin,Chase McLaughlin,TB,K,00-0035358,32417,exact_week_normalized
2025,11,Chris Boswell,K,chris boswell,Chris Boswell,PIT,K,00-0031136,28188,exact_week_normalized
2025,11,Chris Godwin Jr.,,chris godwin,Chris Godwin Jr.,TB,WR,00-0033921,30197,exact_week_normalized
2025,11,Chris Olave,,chris olave,Chris Olave,NO,WR,00-0037239,33966,inferred_between_same_team
2025,11,Christian Kirk,,christian kirk,Christian Kirk,HOU,WR,00-0034775,31017,exact_week_normalized
2025,11,Christian McCaffrey,RB,christian mccaffrey,Christian McCaffrey,SF,RB,00-0033280,30121,exact_week_normalized
2025,11,Christian Watson,WR,christian watson,Christian Watson,GB,WR,00-0038124,33989,exact_week_normalized
2025,11,Chuba Hubbard,,chuba hubbard,Chuba Hubbard,CAR,RB,00-0036555,33514,exact_week_normalized
2025,11,Colston Loveland,,colston loveland,Colston Loveland,CHI,TE,00-0040126,,exact_week_normalized
2025,11,Cooper Kupp,,cooper kupp,Cooper Kupp,SEA,WR,00-0033908,30182,exact_week_normalized
2025,11,Courtland Sutton,,courtland sutton,Courtland Sutton,DEN,WR,00-0034348,31010,exact_week_normalized
2025,11,D'Andre Swift,RB,d andre swift,D'Andre Swift,CHI,RB,00-0036275,32705,exact_week_normalized
2025,11,DJ Moore,,d j moore,DJ Moore,CHI,WR,00-0034827,30994,exact_week_normalized
2025,11,DK Metcalf,WR,dk metcalf,DK Metcalf,PIT,WR,00-0035640,31896,exact_week_normalized
2025,11,Dak Prescott,,dak prescott,Dak Prescott,DAL,QB,00-0033077,29369,exact_week_normalized
2025,11,Dallas Goedert,,dallas goedert,Dallas Goedert,PHI,TE,00-0034351,31019,exact_week_normalized
2025,11,Dalton Kincaid,,dalton kincaid,Dalton Kincaid,BUF,TE,00-0038933,40048,exact_week_normalized
2025,11,Dalton Schultz,,dalton schultz,Dalton Schultz,HOU,TE,00-0034383,31107,exact_week_normalized
2025,11,Daniel Jones,,daniel jones,Daniel Jones,IND,QB,00-0035710,31838,inferred_between_same_team
2025,11,Darius Slayton,,darius slayton,Darius Slayton,NYG,WR,00-0035535,32003,exact_week_normalized
2025,11,Darnell Mooney,,darnell mooney,Darnell Mooney,ATL,WR,00-0036309,32843,exact_week_normalized
2025,11,Davante Adams,WR,davante adams,Davante Adams,LA,WR,00-0031381,27581,exact_week_normalized
2025,11,David Montgomery,,david montgomery,David Montgomery,DET,RB,00-0035685,31905,exact_week_normalized
2025,11,David Njoku,TE,david njoku,David Njoku,CLE,TE,00-0033885,30142,exact_week_normalized
2025,11,De'Von Achane,RB,de von achane,De'Von Achane,MIA,RB,00-0039040,40118,exact_week_normalized
2025,11,DeVonta Smith,WR,devonta smith,DeVonta Smith,PHI,WR,00-0036912,33398,exact_week_normalized
2025,11,Deebo Samuel Sr.,WR,deebo samuel,Deebo Samuel Sr.,WAS,WR,00-0035719,31868,exact_week_normalized
2025,11,Derrick Henry,RB,derrick henry,Derrick Henry,BAL,RB,00-0032764,29279,exact_week_normalized
2025,11,Drake London,WR,drake london,Drake London,ATL,WR,00-0037238,33963,exact_week_normalized
2025,11,Drake Maye,QB,drake maye,Drake Maye,NE,QB,00-0039851,40881,exact_week_normalized
2025,11,Eddy Pineiro,K,eddy pineiro,Eddy Pineiro,SF,K,00-0034173,31482,exact_week_normalized
2025,11,Emeka Egbuka,WR,emeka egbuka,Emeka Egbuka,TB,WR,00-0040129,,exact_week_normalized
2025,11,Evan Engram,,evan engram,Evan Engram,DEN,TE,00-0033881,30136,exact_week_normalized
2025,11,Evan McPherson,,evan mcpherson,Evan McPherson,CIN,K,00-0036854,33537,exact_week_normalized
2025,11,Garrett Wilson,,garrett wilson,Garrett Wilson,NYJ,WR,00-0037740,33965,exact_week_normalized
2025,11,George Kittle,TE,george kittle,George Kittle,SF,TE,00-0033288,30259,exact_week_normalized
2025,11,George Pickens,,george pickens,George Pickens,DAL,WR,00-0037247,34007,exact_week_normalized
2025,11,Harrison Butker,K,harrison butker,Harrison Butker,KC,K,00-0033303,30346,exact_week_normalized
2025,11,Hunter Henry,TE,hunter henry,Hunter Henry,NE,TE,00-0033090,29269,exact_week_normalized
2025,11,Isiah Pacheco,,isiah pacheco,Isiah Pacheco,KC,RB,00-0037197,34207,exact_week_normalized
2025,11,J.K. Dobbins,,j k dobbins,J.K. Dobbins,DEN,RB,00-0036158,32725,exact_week_normalized
2025,11,Ja'Marr Chase,WR,ja marr chase,Ja'Marr Chase,CIN,WR,00-0036900,33393,exact_week_normalized
2025,11,Jacory Croskey-Merritt,RB,jacory croskey merritt,Jacory Croskey-Merritt,WAS,RB,00-0040242,,exact_week_normalized
2025,11,Jahmyr Gibbs,,jahmyr gibbs,Jahmyr Gibbs,DET,RB,00-0039139,40059,exact_week_normalized
2025,11,Jake Bates,K,jake bates,Jake Bates,DET,K,00-0039172,40835,exact_week_normalized
2025,11,Jake Ferguson,TE,jake ferguson,Jake Ferguson,DAL,TE,00-0038041,34085,exact_week_normalized
2025,11,Jakobi Meyers,,jakobi meyers,Jakobi Meyers,JAX,WR,00-0034960,32231,exact_week_normalized
2025,11,Jalen Hurts,QB,jalen hurts,Jalen Hurts,PHI,QB,00-0036389,32723,exact_week_normalized
2025,11,James Cook III,RB,james cook,James Cook,BUF,RB,00-0037248,34019,exact_week_normalized
2025,11,Jameson Williams,WR,jameson williams,Jameson Williams,DET,WR,00-0037240,33967,exact_week_normalized
2025,11,Jared Goff,,jared goff,Jared Goff,DET,QB,00-0033106,29235,exact_week_normalized
2025,11,Jason Myers,K,jason myers,Jason Myers,SEA,K,00-0031492,28378,exact_week_normalized
2025,11,Jauan Jennings,WR,jauan jennings,Jauan Jennings,SF,WR,00-0036259,32887,exact_week_normalized
2025,11,Javonte Williams,RB,javonte williams,Javonte Williams,DAL,RB,00-0036997,33423,exact_week_normalized
2025,11,Jaxon Smith-Njigba,,jaxon smith njigba,Jaxon Smith-Njigba,SEA,WR,00-0038543,40041,exact_week_normalized
2025,11,Jaxson Dart,,jaxson dart,Jaxson Dart,NYG,QB,00-0040691,,exact_week_normalized
2025,11,Jayden Daniels,,jayden daniels,Jayden Daniels,WAS,QB,00-0039910,40896,exact_week_normalized
2025,11,Jaylen Waddle,WR,jaylen waddle,Jaylen Waddle,MIA,WR,00-0036613,33394,exact_week_normalized
2025,11,Jaylen Warren,RB,jaylen warren,Jaylen Warren,PIT,RB,00-0037228,34447,exact_week_normalized
2025,11,Jerry Jeudy,,jerry jeudy,Jerry Jeudy,CLE,WR,00-0036407,32685,exact_week_normalized
2025,11,Joe Burrow,,joe burrow,Joe Burrow,CIN,QB,00-0036442,32671,exact_week_normalized
2025,11,Jonathan Taylor,,jonathan taylor,Jonathan Taylor,IND,RB,00-0036223,32711,inferred_between_same_team
2025,11,Jordan Addison,WR,jordan addison,Jordan Addison,MIN,WR,00-0038994,40042,exact_week_normalized
2025,11,Jordan Love,QB,jordan love,Jordan Love,GB,QB,00-0036264,32696,exact_week_normalized
2025,11,Jordan Mason,,jordan mason,Jordan Mason,MIN,RB,00-0037525,34320,exact_week_normalized
2025,11,Josh Allen,QB,josh allen,Josh Allen,BUF,QB,00-0034857,30977,exact_week_normalized
2025,11,Josh Downs,,josh downs,Josh Downs,IND,WR,00-0038997,40126,inferred_between_same_team
2025,11,Josh Jacobs,RB,josh jacobs,Josh Jacobs,GB,RB,00-0035700,31856,exact_week_normalized
2025,11,Justin Herbert,QB,justin herbert,Justin Herbert,LAC,QB,00-0036355,32676,exact_week_normalized
2025,11,Justin Jefferson,WR,justin jefferson,Justin Jefferson,MIN,WR,00-0036322,32692,exact_week_normalized
2025,11,Juwan Johnson,,juwan johnson,Juwan Johnson,NO,TE,00-0036040,33113,inferred_between_same_team
2025,11,Ka'imi Fairbairn,,ka imi fairbairn,Ka'imi Fairbairn,HOU,K,00-0032726,29792,exact_week_normalized
2025,11,Kareem Hunt,,kareem hunt,Kareem Hunt,KC,RB,00-0033923,30199,exact_week_normalized
2025,11,Keenan Allen,,keenan allen,Keenan Allen,LAC,WR,00-0030279,26699,exact_week_normalized
2025,11,Kenneth Walker III,RB,kenneth walker,Kenneth Walker III,SEA,RB,00-0038134,33996,exact_week_normalized
2025,11,Kenny Gainwell,,kenneth gainwell,Kenneth Gainwell,PIT,RB,00-0036919,33538,exact_week_normalized
2025,11,Keon Coleman,,keon coleman,Keon Coleman,BUF,WR,00-0039901,40911,exact_week_normalized
2025,11,Khalil Shakir,,khalil shakir,Khalil Shakir,BUF,WR,00-0037261,34104,exact_week_normalized
2025,11,Kimani Vidal,RB,kimani vidal,Kimani Vidal,LAC,RB,00-0039391,41052,exact_week_normalized
2025,11,Kyle Monangai,,kyle monangai,Kyle Monangai,CHI,RB,00-0040236,,exact_week_normalized
2025,11,Kyle Pitts Sr.,TE,kyle pitts,Kyle Pitts,ATL,TE,00-0036970,33392,exact_week_normalized
